# x(i)     phi(i)          |phi(i)|**2   p_classical(i)    vpot(i)
 -5.000 -0.49219656E-11  0.24225745E-22  0.00000000E+00   12.500000
  2.275 -0.41913430E+00  0.17567356E+00  0.23566627E+00    2.587812
  2.280 -0.41787245E+00  0.17461739E+00  0.23715122E+00    2.599200
  2.285 -0.41659179E+00  0.17354872E+00  0.23866794E+00    2.610613
  2.290 -0.41529260E+00  0.17246794E+00  0.24021757E+00    2.622050
  2.295 -0.41397518E+00  0.17137545E+00  0.24180126E+00    2.633512
  2.300 -0.41263983E+00  0.17027163E+00  0.24342026E+00    2.645000
  2.305 -0.41128683E+00  0.16915686E+00  0.24507585E+00    2.656513
  2.310 -0.40991649E+00  0.16803153E+00  0.24676939E+00    2.668050
  2.315 -0.40852910E+00  0.16689603E+00  0.24850233E+00    2.679612
  2.320 -0.40712495E+00  0.16575073E+00  0.25027615E+00    2.691200
  2.325 -0.40570434E+00  0.16459601E+00  0.25209247E+00    2.702813
  2.330 -0.40426756E+00  0.16343226E+00  0.25395296E+00    2.714450
  2.335 -0.40281490E+00  0.16225984E+00  0.25585938E+00    2.726112
  2.340 -0.40134665E+00  0.16107913E+00  0.25781363E+00    2.737800
  2.345 -0.39986311E+00  0.15989050E+00  0.25981768E+00    2.749513
  2.350 -0.39836456E+00  0.15869432E+00  0.26187363E+00    2.761250
  2.355 -0.39685130E+00  0.15749095E+00  0.26398371E+00    2.773013
  2.360 -0.39532361E+00  0.15628076E+00  0.26615029E+00    2.784800
  2.365 -0.39378179E+00  0.15506410E+00  0.26837587E+00    2.796613
  2.370 -0.39222612E+00  0.15384133E+00  0.27066312E+00    2.808450
  2.375 -0.39065689E+00  0.15261280E+00  0.27301489E+00    2.820313
  2.380 -0.38907438E+00  0.15137887E+00  0.27543421E+00    2.832200
  2.385 -0.38747888E+00  0.15013988E+00  0.27792430E+00    2.844113
  2.390 -0.38587067E+00  0.14889618E+00  0.28048861E+00    2.856050
  2.395 -0.38425004E+00  0.14764810E+00  0.28313084E+00    2.868012
  2.400 -0.38261727E+00  0.14639598E+00  0.28585494E+00    2.880000
  2.405 -0.38097264E+00  0.14514015E+00  0.28866514E+00    2.892013
  2.410 -0.37931643E+00  0.14388095E+00  0.29156601E+00    2.904050
  2.415 -0.37764891E+00  0.14261870E+00  0.29456243E+00    2.916113
  2.420 -0.37597037E+00  0.14135372E+00  0.29765968E+00    2.928200
  2.425 -0.37428108E+00  0.14008633E+00  0.30086345E+00    2.940313
  2.430 -0.37258132E+00  0.13881684E+00  0.30417989E+00    2.952450
  2.435 -0.37087135E+00  0.13754556E+00  0.30761566E+00    2.964613
  2.440 -0.36915146E+00  0.13627280E+00  0.31117798E+00    2.976800
  2.445 -0.36742192E+00  0.13499886E+00  0.31487470E+00    2.989012
  2.450 -0.36568298E+00  0.13372404E+00  0.31871437E+00    3.001250
  2.455 -0.36393493E+00  0.13244863E+00  0.32270631E+00    3.013513
  2.460 -0.36217802E+00  0.13117292E+00  0.32686072E+00    3.025800
  2.465 -0.36041253E+00  0.12989719E+00  0.33118879E+00    3.038112
  2.470 -0.35863872E+00  0.12862173E+00  0.33570281E+00    3.050450
  2.475 -0.35685684E+00  0.12734680E+00  0.34041631E+00    3.062813
  2.480 -0.35506716E+00  0.12607269E+00  0.34534425E+00    3.075200
  2.485 -0.35326994E+00  0.12479965E+00  0.35050323E+00    3.087612
  2.490 -0.35146544E+00  0.12352796E+00  0.35591166E+00    3.100050
  2.495 -0.34965391E+00  0.12225786E+00  0.36159011E+00    3.112513
  2.500 -0.34783561E+00  0.12098961E+00  0.36756157E+00    3.125000
  2.505 -0.34601078E+00  0.11972346E+00  0.37385189E+00    3.137512
  2.510 -0.34417969E+00  0.11845966E+00  0.38049021E+00    3.150050
  2.515 -0.34234257E+00  0.11719843E+00  0.38750956E+00    3.162613
  2.520 -0.34049967E+00  0.11594003E+00  0.39494749E+00    3.175200
  2.525 -0.33865125E+00  0.11468467E+00  0.40284698E+00    3.187812
  2.530 -0.33679754E+00  0.11343258E+00  0.41125741E+00    3.200450
  2.535 -0.33493879E+00  0.11218399E+00  0.42023592E+00    3.213113
  2.540 -0.33307523E+00  0.11093911E+00  0.42984898E+00    3.225800
  2.545 -0.33120711E+00  0.10969815E+00  0.44017449E+00    3.238512
  2.550 -0.32933466E+00  0.10846132E+00  0.45130440E+00    3.251250
  2.555 -0.32745811E+00  0.10722881E+00  0.46334820E+00    3.264013
  2.560 -0.32557770E+00  0.10600084E+00  0.47643740E+00    3.276800
  2.565 -0.32369365E+00  0.10477758E+00  0.49073164E+00    3.289613
  2.570 -0.32180620E+00  0.10355923E+00  0.50642687E+00    3.302450
  2.575 -0.31991557E+00  0.10234597E+00  0.52376673E+00    3.315313
  2.580 -0.31802199E+00  0.10113799E+00  0.54305860E+00    3.328200
  2.585 -0.31612568E+00  0.99935443E-01  0.56469675E+00    3.341112
  2.590 -0.31422685E+00  0.98738514E-01  0.58919672E+00    3.354050
  2.595 -0.31232573E+00  0.97547363E-01  0.61724790E+00    3.367013
  2.600 -0.31042254E+00  0.96362152E-01  0.64979691E+00    3.380000
  2.605 -0.30851748E+00  0.95183036E-01  0.68818591E+00    3.393012
  2.610 -0.30661077E+00  0.94010167E-01  0.73439390E+00    3.406050
  2.615 -0.30470263E+00  0.92843692E-01  0.79148663E+00    3.419113
  2.620 -0.30279325E+00  0.91683752E-01  0.86452774E+00    3.432200
  2.625 -0.30088284E+00  0.90530486E-01  0.96263979E+00    3.445313
  2.630 -0.29897162E+00  0.89384028E-01  0.11044481E+01    3.458450
  2.635 -0.29705977E+00  0.88244506E-01  0.13363237E+01    3.471613
  2.640 -0.29514750E+00  0.87112046E-01  0.18267330E+01    3.484800
  2.645 -0.29323501E+00  0.85986768E-01  0.50721408E+01    3.498013
  2.650 -0.29132248E+00  0.84868789E-01  0.00000000E+00    3.511250
  2.655 -0.28941012E+00  0.83758220E-01  0.00000000E+00    3.524513
  2.660 -0.28749812E+00  0.82655169E-01  0.00000000E+00    3.537800
  2.665 -0.28558666E+00  0.81559741E-01  0.00000000E+00    3.551112
  2.670 -0.28367593E+00  0.80472034E-01  0.00000000E+00    3.564450
  2.675 -0.28176612E+00  0.79392144E-01  0.00000000E+00    3.577813
  2.680 -0.27985740E+00  0.78320163E-01  0.00000000E+00    3.591200
  2.685 -0.27794995E+00  0.77256177E-01  0.00000000E+00    3.604612
  2.690 -0.27604397E+00  0.76200271E-01  0.00000000E+00    3.618050
  2.695 -0.27413961E+00  0.75152525E-01  0.00000000E+00    3.631512
  2.700 -0.27223705E+00  0.74113013E-01  0.00000000E+00    3.645000
  2.705 -0.27033647E+00  0.73081807E-01  0.00000000E+00    3.658513
  2.710 -0.26843803E+00  0.72058977E-01  0.00000000E+00    3.672050
  2.715 -0.26654190E+00  0.71044585E-01  0.00000000E+00    3.685612
  2.720 -0.26464825E+00  0.70038694E-01  0.00000000E+00    3.699200
  2.725 -0.26275723E+00  0.69041360E-01  0.00000000E+00    3.712813
  2.730 -0.26086900E+00  0.68052637E-01  0.00000000E+00    3.726450
  2.735 -0.25898373E+00  0.67072574E-01  0.00000000E+00    3.740112
  2.740 -0.25710157E+00  0.66101219E-01  0.00000000E+00    3.753800
  2.745 -0.25522268E+00  0.65138615E-01  0.00000000E+00    3.767513
  2.750 -0.25334719E+00  0.64184801E-01  0.00000000E+00    3.781250
  2.755 -0.25147527E+00  0.63239813E-01  0.00000000E+00    3.795012
  2.760 -0.24960706E+00  0.62303686E-01  0.00000000E+00    3.808800
  2.765 -0.24774271E+00  0.61376449E-01  0.00000000E+00    3.822613
  2.770 -0.24588235E+00  0.60458129E-01  0.00000000E+00    3.836450
  2.775 -0.24402612E+00  0.59548749E-01  0.00000000E+00    3.850312
  2.780 -0.24217418E+00  0.58648331E-01  0.00000000E+00    3.864200
  2.785 -0.24032664E+00  0.57756892E-01  0.00000000E+00    3.878113
  2.790 -0.23848364E+00  0.56874448E-01  0.00000000E+00    3.892050
  2.795 -0.23664532E+00  0.56001009E-01  0.00000000E+00    3.906012
  2.800 -0.23481181E+00  0.55136585E-01  0.00000000E+00    3.920000
  2.805 -0.23298322E+00  0.54281182E-01  0.00000000E+00    3.934013
  2.810 -0.23115969E+00  0.53434804E-01  0.00000000E+00    3.948050
  2.815 -0.22934135E+00  0.52597453E-01  0.00000000E+00    3.962112
  2.820 -0.22752830E+00  0.51769125E-01  0.00000000E+00    3.976200
  2.825 -0.22572066E+00  0.50949818E-01  0.00000000E+00    3.990313
  2.830 -0.22391856E+00  0.50139524E-01  0.00000000E+00    4.004450
  2.835 -0.22212211E+00  0.49338234E-01  0.00000000E+00    4.018612
  2.840 -0.22033142E+00  0.48545936E-01  0.00000000E+00    4.032800
  2.845 -0.21854660E+00  0.47762618E-01  0.00000000E+00    4.047013
  2.850 -0.21676776E+00  0.46988262E-01  0.00000000E+00    4.061250
  2.855 -0.21499500E+00  0.46222850E-01  0.00000000E+00    4.075513
  2.860 -0.21322843E+00  0.45466362E-01  0.00000000E+00    4.089800
  2.865 -0.21146814E+00  0.44718775E-01  0.00000000E+00    4.104113
  2.870 -0.20971425E+00  0.43980065E-01  0.00000000E+00    4.118450
  2.875 -0.20796683E+00  0.43250204E-01  0.00000000E+00    4.132813
  2.880 -0.20622600E+00  0.42529164E-01  0.00000000E+00    4.147200
  2.885 -0.20449184E+00  0.41816914E-01  0.00000000E+00    4.161613
  2.890 -0.20276445E+00  0.41113422E-01  0.00000000E+00    4.176050
  2.895 -0.20104391E+00  0.40418654E-01  0.00000000E+00    4.190512
  2.900 -0.19933031E+00  0.39732574E-01  0.00000000E+00    4.205000
  2.905 -0.19762374E+00  0.39055144E-01  0.00000000E+00    4.219513
  2.910 -0.19592428E+00  0.38386324E-01  0.00000000E+00    4.234050
  2.915 -0.19423201E+00  0.37726075E-01  0.00000000E+00    4.248613
  2.920 -0.19254701E+00  0.37074352E-01  0.00000000E+00    4.263200
  2.925 -0.19086936E+00  0.36431113E-01  0.00000000E+00    4.277813
  2.930 -0.18919913E+00  0.35796312E-01  0.00000000E+00    4.292450
  2.935 -0.18753640E+00  0.35169901E-01  0.00000000E+00    4.307113
  2.940 -0.18588124E+00  0.34551834E-01  0.00000000E+00    4.321800
  2.945 -0.18423371E+00  0.33942060E-01  0.00000000E+00    4.336512
  2.950 -0.18259389E+00  0.33340529E-01  0.00000000E+00    4.351250
  2.955 -0.18096184E+00  0.32747189E-01  0.00000000E+00    4.366013
  2.960 -0.17933763E+00  0.32161986E-01  0.00000000E+00    4.380800
  2.965 -0.17772132E+00  0.31584867E-01  0.00000000E+00    4.395612
  2.970 -0.17611296E+00  0.31015776E-01  0.00000000E+00    4.410450
  2.975 -0.17451262E+00  0.30454656E-01  0.00000000E+00    4.425313
  2.980 -0.17292036E+00  0.29901451E-01  0.00000000E+00    4.440200
  2.985 -0.17133623E+00  0.29356102E-01  0.00000000E+00    4.455112
  2.990 -0.16976027E+00  0.28818551E-01  0.00000000E+00    4.470050
  2.995 -0.16819256E+00  0.28288736E-01  0.00000000E+00    4.485013
  3.000 -0.16663312E+00  0.27766597E-01  0.00000000E+00    4.500000
  3.005 -0.16508202E+00  0.27252073E-01  0.00000000E+00    4.515013
  3.010 -0.16353929E+00  0.26745101E-01  0.00000000E+00    4.530050
  3.015 -0.16200499E+00  0.26245618E-01  0.00000000E+00    4.545113
  3.020 -0.16047916E+00  0.25753560E-01  0.00000000E+00    4.560200
  3.025 -0.15896183E+00  0.25268863E-01  0.00000000E+00    4.575312
  3.030 -0.15745305E+00  0.24791462E-01  0.00000000E+00    4.590450
  3.035 -0.15595285E+00  0.24321291E-01  0.00000000E+00    4.605613
  3.040 -0.15446127E+00  0.23858285E-01  0.00000000E+00    4.620800
  3.045 -0.15297835E+00  0.23402377E-01  0.00000000E+00    4.636012
  3.050 -0.15150412E+00  0.22953499E-01  0.00000000E+00    4.651250
  3.055 -0.15003861E+00  0.22511586E-01  0.00000000E+00    4.666513
  3.060 -0.14858186E+00  0.22076568E-01  0.00000000E+00    4.681800
  3.065 -0.14713388E+00  0.21648378E-01  0.00000000E+00    4.697113
  3.070 -0.14569471E+00  0.21226948E-01  0.00000000E+00    4.712450
  3.075 -0.14426437E+00  0.20812208E-01  0.00000000E+00    4.727813
  3.080 -0.14284289E+00  0.20404090E-01  0.00000000E+00    4.743200
  3.085 -0.14143028E+00  0.20002525E-01  0.00000000E+00    4.758612
  3.090 -0.14002658E+00  0.19607444E-01  0.00000000E+00    4.774050
  3.095 -0.13863180E+00  0.19218776E-01  0.00000000E+00    4.789513
  3.100 -0.13724596E+00  0.18836452E-01  0.00000000E+00    4.805000
  3.105 -0.13586907E+00  0.18460404E-01  0.00000000E+00    4.820512
  3.110 -0.13450115E+00  0.18090560E-01  0.00000000E+00    4.836050
  3.115 -0.13314222E+00  0.17726850E-01  0.00000000E+00    4.851613
  3.120 -0.13179228E+00  0.17369206E-01  0.00000000E+00    4.867200
  3.125 -0.13045136E+00  0.17017557E-01  0.00000000E+00    4.882813
  3.130 -0.12911945E+00  0.16671834E-01  0.00000000E+00    4.898450
  3.135 -0.12779658E+00  0.16331965E-01  0.00000000E+00    4.914113
  3.140 -0.12648274E+00  0.15997883E-01  0.00000000E+00    4.929800
  3.145 -0.12517794E+00  0.15669517E-01  0.00000000E+00    4.945513
  3.150 -0.12388219E+00  0.15346797E-01  0.00000000E+00    4.961250
  3.155 -0.12259549E+00  0.15029654E-01  0.00000000E+00    4.977013
  3.160 -0.12131784E+00  0.14718019E-01  0.00000000E+00    4.992800
  3.165 -0.12004925E+00  0.14411823E-01  0.00000000E+00    5.008612
  3.170 -0.11878972E+00  0.14110997E-01  0.00000000E+00    5.024450
  3.175 -0.11753924E+00  0.13815472E-01  0.00000000E+00    5.040313
  3.180 -0.11629781E+00  0.13525181E-01  0.00000000E+00    5.056200
  3.185 -0.11506543E+00  0.13240054E-01  0.00000000E+00    5.072113
  3.190 -0.11384210E+00  0.12960023E-01  0.00000000E+00    5.088050
  3.195 -0.11262780E+00  0.12685022E-01  0.00000000E+00    5.104013
  3.200 -0.11142254E+00  0.12414983E-01  0.00000000E+00    5.120000
  3.205 -0.11022631E+00  0.12149839E-01  0.00000000E+00    5.136013
  3.210 -0.10903909E+00  0.11889523E-01  0.00000000E+00    5.152050
  3.215 -0.10786087E+00  0.11633968E-01  0.00000000E+00    5.168112
  3.220 -0.10669166E+00  0.11383110E-01  0.00000000E+00    5.184200
  3.225 -0.10553143E+00  0.11136882E-01  0.00000000E+00    5.200312
  3.230 -0.10438017E+00  0.10895219E-01  0.00000000E+00    5.216450
  3.235 -0.10323787E+00  0.10658057E-01  0.00000000E+00    5.232612
  3.240 -0.10210451E+00  0.10425331E-01  0.00000000E+00    5.248800
  3.245 -0.10098008E+00  0.10196976E-01  0.00000000E+00    5.265013
  3.250 -0.99864562E-01  0.99729307E-02  0.00000000E+00    5.281250
  3.255 -0.98757938E-01  0.97531304E-02  0.00000000E+00    5.297512
  3.260 -0.97660191E-01  0.95375128E-02  0.00000000E+00    5.313800
  3.265 -0.96571300E-01  0.93260160E-02  0.00000000E+00    5.330113
  3.270 -0.95491246E-01  0.91185781E-02  0.00000000E+00    5.346450
  3.275 -0.94420009E-01  0.89151380E-02  0.00000000E+00    5.362812
  3.280 -0.93357565E-01  0.87156350E-02  0.00000000E+00    5.379200
  3.285 -0.92303894E-01  0.85200089E-02  0.00000000E+00    5.395613
  3.290 -0.91258972E-01  0.83281999E-02  0.00000000E+00    5.412050
  3.295 -0.90222774E-01  0.81401489E-02  0.00000000E+00    5.428513
  3.300 -0.89195276E-01  0.79557972E-02  0.00000000E+00    5.445000
  3.305 -0.88176452E-01  0.77750867E-02  0.00000000E+00    5.461513
  3.310 -0.87166276E-01  0.75979597E-02  0.00000000E+00    5.478050
  3.315 -0.86164722E-01  0.74243593E-02  0.00000000E+00    5.494612
  3.320 -0.85171761E-01  0.72542288E-02  0.00000000E+00    5.511200
  3.325 -0.84187364E-01  0.70875123E-02  0.00000000E+00    5.527813
  3.330 -0.83211504E-01  0.69241544E-02  0.00000000E+00    5.544450
  3.335 -0.82244150E-01  0.67641001E-02  0.00000000E+00    5.561113
  3.340 -0.81285271E-01  0.66072953E-02  0.00000000E+00    5.577800
  3.345 -0.80334837E-01  0.64536861E-02  0.00000000E+00    5.594513
  3.350 -0.79392817E-01  0.63032194E-02  0.00000000E+00    5.611250
  3.355 -0.78459177E-01  0.61558425E-02  0.00000000E+00    5.628012
  3.360 -0.77533886E-01  0.60115035E-02  0.00000000E+00    5.644800
  3.365 -0.76616910E-01  0.58701508E-02  0.00000000E+00    5.661613
  3.370 -0.75708214E-01  0.57317337E-02  0.00000000E+00    5.678450
  3.375 -0.74807765E-01  0.55962017E-02  0.00000000E+00    5.695313
  3.380 -0.73915527E-01  0.54635051E-02  0.00000000E+00    5.712200
  3.385 -0.73031465E-01  0.53335949E-02  0.00000000E+00    5.729113
  3.390 -0.72155543E-01  0.52064224E-02  0.00000000E+00    5.746050
  3.395 -0.71287724E-01  0.50819396E-02  0.00000000E+00    5.763013
  3.400 -0.70427971E-01  0.49600992E-02  0.00000000E+00    5.780000
  3.405 -0.69576248E-01  0.48408542E-02  0.00000000E+00    5.797013
  3.410 -0.68732515E-01  0.47241586E-02  0.00000000E+00    5.814050
  3.415 -0.67896735E-01  0.46099666E-02  0.00000000E+00    5.831112
  3.420 -0.67068869E-01  0.44982331E-02  0.00000000E+00    5.848200
  3.425 -0.66248877E-01  0.43889137E-02  0.00000000E+00    5.865313
  3.430 -0.65436720E-01  0.42819643E-02  0.00000000E+00    5.882450
  3.435 -0.64632358E-01  0.41773418E-02  0.00000000E+00    5.899612
  3.440 -0.63835751E-01  0.40750032E-02  0.00000000E+00    5.916800
  3.445 -0.63046859E-01  0.39749064E-02  0.00000000E+00    5.934013
  3.450 -0.62265638E-01  0.38770097E-02  0.00000000E+00    5.951250
  3.455 -0.61492050E-01  0.37812722E-02  0.00000000E+00    5.968513
  3.460 -0.60726051E-01  0.36876533E-02  0.00000000E+00    5.985800
  3.465 -0.59967600E-01  0.35961130E-02  0.00000000E+00    6.003112
  3.470 -0.59216654E-01  0.35066121E-02  0.00000000E+00    6.020450
  3.475 -0.58473171E-01  0.34191117E-02  0.00000000E+00    6.037813
  3.480 -0.57737107E-01  0.33335736E-02  0.00000000E+00    6.055200
  3.485 -0.57008421E-01  0.32499600E-02  0.00000000E+00    6.072612
  3.490 -0.56287067E-01  0.31682339E-02  0.00000000E+00    6.090050
  3.495 -0.55573003E-01  0.30883586E-02  0.00000000E+00    6.107513
  3.500 -0.54866184E-01  0.30102981E-02  0.00000000E+00    6.125000
  3.505 -0.54166566E-01  0.29340169E-02  0.00000000E+00    6.142512
  3.510 -0.53474105E-01  0.28594799E-02  0.00000000E+00    6.160050
  3.515 -0.52788756E-01  0.27866528E-02  0.00000000E+00    6.177613
  3.520 -0.52110475E-01  0.27155016E-02  0.00000000E+00    6.195200
  3.525 -0.51439216E-01  0.26459930E-02  0.00000000E+00    6.212813
  3.530 -0.50774935E-01  0.25780940E-02  0.00000000E+00    6.230450
  3.535 -0.50117585E-01  0.25117724E-02  0.00000000E+00    6.248113
  3.540 -0.49467122E-01  0.24469962E-02  0.00000000E+00    6.265800
  3.545 -0.48823500E-01  0.23837342E-02  0.00000000E+00    6.283512
  3.550 -0.48186673E-01  0.23219555E-02  0.00000000E+00    6.301250
  3.555 -0.47556595E-01  0.22616298E-02  0.00000000E+00    6.319013
  3.560 -0.46933221E-01  0.22027272E-02  0.00000000E+00    6.336800
  3.565 -0.46316503E-01  0.21452184E-02  0.00000000E+00    6.354612
  3.570 -0.45706396E-01  0.20890746E-02  0.00000000E+00    6.372450
  3.575 -0.45102854E-01  0.20342674E-02  0.00000000E+00    6.390313
  3.580 -0.44505830E-01  0.19807689E-02  0.00000000E+00    6.408200
  3.585 -0.43915277E-01  0.19285515E-02  0.00000000E+00    6.426112
  3.590 -0.43331149E-01  0.18775885E-02  0.00000000E+00    6.444050
  3.595 -0.42753400E-01  0.18278533E-02  0.00000000E+00    6.462013
  3.600 -0.42181983E-01  0.17793197E-02  0.00000000E+00    6.480000
  3.605 -0.41616851E-01  0.17319623E-02  0.00000000E+00    6.498012
  3.610 -0.41057958E-01  0.16857559E-02  0.00000000E+00    6.516050
  3.615 -0.40505256E-01  0.16406758E-02  0.00000000E+00    6.534113
  3.620 -0.39958699E-01  0.15966976E-02  0.00000000E+00    6.552200
  3.625 -0.39418240E-01  0.15537976E-02  0.00000000E+00    6.570313
  3.630 -0.38883833E-01  0.15119524E-02  0.00000000E+00    6.588450
  3.635 -0.38355430E-01  0.14711390E-02  0.00000000E+00    6.606613
  3.640 -0.37832985E-01  0.14313347E-02  0.00000000E+00    6.624800
  3.645 -0.37316451E-01  0.13925175E-02  0.00000000E+00    6.643013
  3.650 -0.36805781E-01  0.13546655E-02  0.00000000E+00    6.661250
  3.655 -0.36300929E-01  0.13177574E-02  0.00000000E+00    6.679513
  3.660 -0.35801848E-01  0.12817723E-02  0.00000000E+00    6.697800
  3.665 -0.35308491E-01  0.12466895E-02  0.00000000E+00    6.716113
  3.670 -0.34820812E-01  0.12124890E-02  0.00000000E+00    6.734450
  3.675 -0.34338765E-01  0.11791508E-02  0.00000000E+00    6.752813
  3.680 -0.33862302E-01  0.11466555E-02  0.00000000E+00    6.771200
  3.685 -0.33391378E-01  0.11149841E-02  0.00000000E+00    6.789613
  3.690 -0.32925946E-01  0.10841179E-02  0.00000000E+00    6.808050
  3.695 -0.32465961E-01  0.10540386E-02  0.00000000E+00    6.826513
  3.700 -0.32011375E-01  0.10247281E-02  0.00000000E+00    6.845000
  3.705 -0.31562143E-01  0.99616887E-03  0.00000000E+00    6.863513
  3.710 -0.31118219E-01  0.96834356E-03  0.00000000E+00    6.882050
  3.715 -0.30679558E-01  0.94123525E-03  0.00000000E+00    6.900612
  3.720 -0.30246112E-01  0.91482732E-03  0.00000000E+00    6.919200
  3.725 -0.29817838E-01  0.88910348E-03  0.00000000E+00    6.937813
  3.730 -0.29394689E-01  0.86404777E-03  0.00000000E+00    6.956450
  3.735 -0.28976621E-01  0.83964455E-03  0.00000000E+00    6.975112
  3.740 -0.28563587E-01  0.81587850E-03  0.00000000E+00    6.993800
  3.745 -0.28155543E-01  0.79273460E-03  0.00000000E+00    7.012513
  3.750 -0.27752444E-01  0.77019813E-03  0.00000000E+00    7.031250
  3.755 -0.27354245E-01  0.74825470E-03  0.00000000E+00    7.050012
  3.760 -0.26960901E-01  0.72689018E-03  0.00000000E+00    7.068800
  3.765 -0.26572368E-01  0.70609075E-03  0.00000000E+00    7.087613
  3.770 -0.26188602E-01  0.68584288E-03  0.00000000E+00    7.106450
  3.775 -0.25809558E-01  0.66613330E-03  0.00000000E+00    7.125312
  3.780 -0.25435193E-01  0.64694904E-03  0.00000000E+00    7.144200
  3.785 -0.25065462E-01  0.62827740E-03  0.00000000E+00    7.163113
  3.790 -0.24700322E-01  0.61010593E-03  0.00000000E+00    7.182050
  3.795 -0.24339730E-01  0.59242245E-03  0.00000000E+00    7.201013
  3.800 -0.23983642E-01  0.57521507E-03  0.00000000E+00    7.220000
  3.805 -0.23632014E-01  0.55847210E-03  0.00000000E+00    7.239013
  3.810 -0.23284805E-01  0.54218214E-03  0.00000000E+00    7.258050
  3.815 -0.22941971E-01  0.52633403E-03  0.00000000E+00    7.277112
  3.820 -0.22603470E-01  0.51091684E-03  0.00000000E+00    7.296200
  3.825 -0.22269259E-01  0.49591989E-03  0.00000000E+00    7.315313
  3.830 -0.21939296E-01  0.48133271E-03  0.00000000E+00    7.334450
  3.835 -0.21613540E-01  0.46714510E-03  0.00000000E+00    7.353612
  3.840 -0.21291948E-01  0.45334704E-03  0.00000000E+00    7.372800
  3.845 -0.20974479E-01  0.43992877E-03  0.00000000E+00    7.392013
  3.850 -0.20661092E-01  0.42688072E-03  0.00000000E+00    7.411250
  3.855 -0.20351745E-01  0.41419353E-03  0.00000000E+00    7.430512
  3.860 -0.20046398E-01  0.40185808E-03  0.00000000E+00    7.449800
  3.865 -0.19745010E-01  0.38986543E-03  0.00000000E+00    7.469113
  3.870 -0.19447541E-01  0.37820684E-03  0.00000000E+00    7.488450
  3.875 -0.19153950E-01  0.36687378E-03  0.00000000E+00    7.507813
  3.880 -0.18864197E-01  0.35585792E-03  0.00000000E+00    7.527200
  3.885 -0.18578242E-01  0.34515109E-03  0.00000000E+00    7.546613
  3.890 -0.18296047E-01  0.33474533E-03  0.00000000E+00    7.566050
  3.895 -0.18017571E-01  0.32463287E-03  0.00000000E+00    7.585513
  3.900 -0.17742776E-01  0.31480610E-03  0.00000000E+00    7.605000
  3.905 -0.17471622E-01  0.30525759E-03  0.00000000E+00    7.624513
  3.910 -0.17204072E-01  0.29598009E-03  0.00000000E+00    7.644050
  3.915 -0.16940086E-01  0.28696653E-03  0.00000000E+00    7.663613
  3.920 -0.16679627E-01  0.27820997E-03  0.00000000E+00    7.683200
  3.925 -0.16422657E-01  0.26970367E-03  0.00000000E+00    7.702813
  3.930 -0.16169138E-01  0.26144102E-03  0.00000000E+00    7.722450
  3.935 -0.15919032E-01  0.25341559E-03  0.00000000E+00    7.742113
  3.940 -0.15672303E-01  0.24562109E-03  0.00000000E+00    7.761800
  3.945 -0.15428914E-01  0.23805139E-03  0.00000000E+00    7.781513
  3.950 -0.15188828E-01  0.23070049E-03  0.00000000E+00    7.801250
  3.955 -0.14952008E-01  0.22356254E-03  0.00000000E+00    7.821013
  3.960 -0.14718418E-01  0.21663184E-03  0.00000000E+00    7.840800
  3.965 -0.14488023E-01  0.20990282E-03  0.00000000E+00    7.860613
  3.970 -0.14260787E-01  0.20337006E-03  0.00000000E+00    7.880450
  3.975 -0.14036675E-01  0.19702824E-03  0.00000000E+00    7.900313
  3.980 -0.13815650E-01  0.19087220E-03  0.00000000E+00    7.920200
  3.985 -0.13597679E-01  0.18489689E-03  0.00000000E+00    7.940112
  3.990 -0.13382727E-01  0.17909739E-03  0.00000000E+00    7.960050
  3.995 -0.13170760E-01  0.17346891E-03  0.00000000E+00    7.980013
  4.000 -0.12961742E-01  0.16800676E-03  0.00000000E+00    8.000000
  4.005 -0.12755641E-01  0.16270638E-03  0.00000000E+00    8.020012
  4.010 -0.12552423E-01  0.15756332E-03  0.00000000E+00    8.040050
  4.015 -0.12352054E-01  0.15257323E-03  0.00000000E+00    8.060112
  4.020 -0.12154501E-01  0.14773190E-03  0.00000000E+00    8.080200
  4.025 -0.11959732E-01  0.14303520E-03  0.00000000E+00    8.100313
  4.030 -0.11767714E-01  0.13847910E-03  0.00000000E+00    8.120450
  4.035 -0.11578415E-01  0.13405969E-03  0.00000000E+00    8.140613
  4.040 -0.11391802E-01  0.12977315E-03  0.00000000E+00    8.160800
  4.045 -0.11207844E-01  0.12561576E-03  0.00000000E+00    8.181012
  4.050 -0.11026509E-01  0.12158390E-03  0.00000000E+00    8.201250
  4.055 -0.10847766E-01  0.11767403E-03  0.00000000E+00    8.221512
  4.060 -0.10671584E-01  0.11388270E-03  0.00000000E+00    8.241800
  4.065 -0.10497932E-01  0.11020658E-03  0.00000000E+00    8.262113
  4.070 -0.10326780E-01  0.10664238E-03  0.00000000E+00    8.282450
  4.075 -0.10158097E-01  0.10318693E-03  0.00000000E+00    8.302812
  4.080 -0.99918532E-02  0.99837130E-04  0.00000000E+00    8.323200
  4.085 -0.98280193E-02  0.96589963E-04  0.00000000E+00    8.343612
  4.090 -0.96665655E-02  0.93442489E-04  0.00000000E+00    8.364050
  4.095 -0.95074627E-02  0.90391848E-04  0.00000000E+00    8.384512
  4.100 -0.93506819E-02  0.87435252E-04  0.00000000E+00    8.405000
